time,ambient_temperature,electrical_demand[1].unscaled_power,heat_demand[1].unscaled_power,photovoltaic[1].normalized_power
238500.0,12.776262125667857,17323.293920228734,4965.6433458926185,0.0
239400.0,12.776262125667857,14593.144791659908,6403.308570655253,0.0
240300.0,12.776262125667857,11702.350638722746,365.0726813899317,0.0
241200.0,11.998282491044627,14057.253234252317,8038.146494288437,0.0
242100.0,11.998282491044627,13971.706493633405,7992.559344927412,0.0
243000.0,11.998282491044627,23764.930837405078,3004.384848589305,0.0
243900.0,11.998282491044627,18890.725707790134,2464.606090243882,0.0
244800.0,11.163083709100716,18338.50843652397,5164.532548814985,0.0
245700.0,11.163083709100716,17836.002963957155,2707.316569771429,0.0
246600.0,11.163083709100716,17111.71266862165,945.651584809645,0.0
247500.0,11.163083709100716,15316.21065845602,3592.743718357962,0.0
248400.0,10.612976819070349,12444.19107645621,11137.740043695661,0.0
249300.0,10.612976819070349,14364.666426209209,20430.127342870524,0.0
250200.0,10.612976819070349,15946.46484196615,980.9030657343294,0.0
251100.0,10.612976819070349,14829.541128332019,5023.858830464199,0.0
252000.0,9.807893377821534,14883.579241203885,9133.964174934643,0.0
252900.0,9.807893377821534,12831.681894889394,18993.368741055598,0.0
253800.0,9.807893377821534,12716.259097909295,3685.01497472063,0.0
254700.0,9.807893377821534,12726.789183348079,3239.141098270768,0.0
255600.0,8.893390865380546,9357.161842939026,12572.56587701967,0.0
256500.0,8.893390865380546,14002.153949979642,2005.657635085609,0.0
257400.0,8.893390865380546,12904.657835837203,2753.3738765736375,0.0
258300.0,8.893390865380546,8276.481214070922,1638.1988684792775,0.0
259200.0,2.529015531817572,1962.103236422135,17522.2164860033,0.0
260100.0,2.529015531817572,1669.2199297993718,429.98076779518334,0.0
261000.0,2.529015531817572,2684.026303248143,10286.692660454713,0.0
261900.0,2.529015531817572,2602.969133940339,3203.0197649986962,0.0
262800.0,2.4416810438018035,2995.684180808263,3093.422742149776,0.0
263700.0,2.4416810438018035,3285.0574589514335,65.61189296781437,0.0
264600.0,2.4416810438018035,2594.15324845671,67.1669025926864,0.0
265500.0,2.4416810438018035,1914.5137805244005,68.49350121350894,0.0
266400.0,2.1224584324338176,2552.8491923945253,69.61208473713454,0.0
267300.0,2.1224584324338176,2943.2786393222505,70.55266967239729,0.0
268200.0,2.1224584324338176,2434.8959097663496,6443.062734374201,0.0
269100.0,2.1224584324338176,2014.590406477441,8750.588728090774,0.0
270000.0,1.6867898370448076,2162.9911454518515,6309.571939938347,0.0
270900.0,1.6867898370448076,3060.5788933960825,2694.1113842559726,0.0
271800.0,1.6867898370448076,2477.342765798635,73.5973179636457,0.0
272700.0,1.6867898370448076,2239.2322291713776,3259.862725511291,0.0
273600.0,1.333436506222384,2034.5894059541904,7180.307109424913,0.0
274500.0,1.333436506222384,2714.228873886499,6779.493388027999,0.0
275400.0,1.333436506222384,2572.031906178346,18732.411088819463,0.0
276300.0,1.333436506222384,2243.0687719281414,26715.833220845772,0.0
277200.0,0.9871100882288164,2543.217021217969,22661.666408691915,0.0
278100.0,0.9871100882288164,2830.141442282353,16884.339150991138,0.0
279000.0,0.9871100882288164,2939.9318679812427,20513.78630654431,0.0
279900.0,0.9871100882288164,2395.8774536443657,36386.51936177872,0.0
280800.0,0.6809374578287026,4823.102961567405,22887.0242255301,0.0
281700.0,0.6809374578287026,4139.708579447623,36055.87859930239,0.0
282600.0,0.6809374578287026,5121.863525179253,59741.824613460296,0.0
283500.0,0.6809374578287026,4110.893694487247,23845.87875320273,0.0
284400.0,0.93792169842683,4639.765194935652,38210.99250642774,0.020736616605179847
285300.0,0.93792169842683,8204.158301677453,44858.17618490923,0.020736616605179847
286200.0,0.93792169842683,8098.857447289669,37218.23310420767,0.020736616605179847
287100.0,0.93792169842683,11058.954255556464,59414.49369308372,0.020736616605179847
288000.0,2.8612881241534325,9403.935013143831,68717.53335993236,0.12639461549823905
288900.0,2.8612881241534325,8705.602602843459,29477.45018529037,0.12639461549823905
289800.0,2.8612881241534325,7316.121096340485,46587.514846408034,0.12639461549823905
290700.0,2.8612881241534325,7406.483922547674,37467.801021468294,0.12639461549823905
291600.0,4.111074762999788,6246.133810049743,37060.612747315725,0.23995227785993817
292500.0,4.111074762999788,6908.2231355840895,31925.242238300234,0.23995227785993817
293400.0,4.111074762999788,10587.386010751643,22084.12079237323,0.23995227785993817
294300.0,4.111074762999788,7001.116447439358,23418.245078170756,0.23995227785993817
295200.0,5.137004036012621,7851.359625193733,22623.80008559496,0.24883939926215815
296100.0,5.137004036012621,6024.757130127521,20987.629134108312,0.24883939926215815
297000.0,5.137004036012621,6312.252951176955,28337.87847331774,0.24883939926215815
297900.0,5.137004036012621,5496.212143956286,28424.55906658652,0.24883939926215815
298800.0,6.025406586517862,4958.606386593543,26176.741014255134,0.20934108191895842
299700.0,6.025406586517862,4852.081103666368,32323.035575983165,0.20934108191895842
300600.0,6.025406586517862,10648.117666305527,30851.654744204938,0.20934108191895842
301500.0,6.025406586517862,13703.964786352839,48388.832972747914,0.20934108191895842
302400.0,6.4148983261744,9308.511215640485,19127.14376106307,0.15108106383773887
303300.0,6.4148983261744,12980.001005294509,18776.901838719652,0.15108106383773887
304200.0,6.4148983261744,9997.37471190289,11915.86337833947,0.15108106383773887
305100.0,6.4148983261744,11778.020322457225,37965.75665564345,0.15108106383773887
306000.0,6.374744538580941,8375.006897207397,31031.24195900495,0.10664545682663921
306900.0,6.374744538580941,10469.024585277006,35196.27725571481,0.10664545682663921
307800.0,6.374744538580941,10591.957210632045,40579.15903793092,0.10664545682663921
308700.0,6.374744538580941,8942.488710931324,45100.19934478141,0.10664545682663921
309600.0,5.44618820048224,9788.079060236007,41326.777487572705,0.05826001808121956
310500.0,5.44618820048224,7750.87485639423,32843.93384409742,0.05826001808121956
311400.0,5.44618820048224,11498.360844059906,38136.90459601447,0.05826001808121956
312300.0,5.44618820048224,9303.940015760087,26502.32672505854,0.05826001808121956
313200.0,3.527840998204821,7054.093388910422,28323.30543540435,0.001974915867159985
314100.0,3.527840998204821,6838.430708838698,39331.060910613174,0.001974915867159985
315000.0,3.527840998204821,7988.903764452195,37571.90825305075,0.001974915867159985
315900.0,3.527840998204821,9305.654215715238,26322.692534841815,0.001974915867159985
316800.0,2.6484730499081097,11389.958104038991,27994.99621515127,0.0
317700.0,2.6484730499081097,14048.600605907273,30977.798416148646,0.0
318600.0,2.6484730499081097,21901.024086172034,23766.017878380822,0.0
319500.0,2.6484730499081097,18308.224237316324,35949.791380735995,0.0
320400.0,2.237900571765007,16470.275371118398,22854.21583391795,0.0
321300.0,2.237900571765007,18020.157016281835,32921.03210974856,0.0
322200.0,2.237900571765007,20676.024146794163,28505.609168524883,0.0
323100.0,2.237900571765007,13663.640273122171,23571.320332910658,0.0
324000.0,1.8674818812153646,17756.578366035206,34153.920533988676,0.0
324900.0,1.8674818812153646,17561.077942578817,58412.54558872692,0.0
325800.0,1.8674818812153646,13182.358228571498,32302.391114062768,0.0
326700.0,1.8674818812153646,14393.23642546171,42590.175396014856,0.0
327600.0,1.7530435865740115,18492.786432487468,29709.589181324696,0.0
328500.0,1.7530435865740115,17510.14171534008,31186.127791550985,0.0
329400.0,1.7530435865740115,17368.59777618627,31822.68819214496,0.0
330300.0,1.7530435865740115,15234.010689178112,24807.990656062175,0.0
331200.0,1.9206856497766953,12861.149808404116,25319.30105520454,0.0
332100.0,1.9206856497766953,17743.272909240473,26130.45231412023,0.0
333000.0,1.9206856497766953,21754.582432860647,35433.15222908169,0.0
333900.0,1.9206856497766953,19140.01935841051,31819.633288325767,0.0
334800.0,2.422607994694913,19289.726154493605,15531.503250834925,0.0
335700.0,2.422607994694913,21942.899542219267,25138.942054066814,0.0
336600.0,2.422607994694913,20200.700987801865,27008.354640062746,0.0
337500.0,2.422607994694913,20756.265030409035,38077.29783072668,0.0
338400.0,2.5892462132077583,14835.989785306152,20363.67272009757,0.0
339300.0,2.5892462132077583,9826.281230665063,25371.446308627692,0.0
340200.0,2.5892462132077583,11335.26696261278,26091.201980377737,0.0
341100.0,2.5892462132077583,12085.841657260582,22843.66787367912,0.0
342000.0,2.509942482710681,12554.47127357086,19574.51854853199,0.0
342900.0,2.509942482710681,9108.031449457236,12962.472265268241,0.0
343800.0,2.509942482710681,6690.6829984186315,16194.039643688315,0.0
344700.0,2.509942482710681,6194.054782840903,24694.01809465637,0.0
345600.0,-7.919,1416.928571428571,18174.90085823529,0.0
346500.0,-7.919,3535.5,1779.9332467501042,0.0
347400.0,-7.919,2197.5714285714284,198.53988312909289,0.0
348300.0,-7.919,3127.3571428571427,200.8252815286565,0.0
349200.0,-7.856,3178.428571428572,14801.445039979611,0.0
350100.0,-7.856,3415.1428571428573,264.7161556370735,0.0
351000.0,-7.856,3590.428571428572,20434.95842202344,0.0
351900.0,-7.856,2868.0714285714284,14385.352524522306,0.0
352800.0,-7.906,3089.785714285714,4011.7892865347367,0.0
353700.0,-7.906,3544.214285714286,271.65143013272046,0.0
354600.0,-7.906,3363.0,273.18980296538865,0.0
355500.0,-7.906,3663.357142857143,274.247433166926,0.0
356400.0,-7.901,3917.0,15810.90217074423,0.0
357300.0,-7.901,3474.428571428572,13276.735879053187,0.0
358200.0,-7.901,3093.714285714286,8014.204540863377,0.0
359100.0,-7.901,3045.5,9417.251480929404,0.0
360000.0,-7.841,3346.6428571428573,22440.205150658945,0.0
360900.0,-7.841,3829.714285714286,9821.484020303003,0.0
361800.0,-7.841,3196.928571428572,4254.454849868766,0.0
362700.0,-7.841,2884.5714285714284,13689.501935853155,0.0
363600.0,-7.749,3005.785714285714,31581.93288947293,0.0
364500.0,-7.749,3070.285714285714,29201.778532402284,0.0
365400.0,-7.749,3538.3571428571427,27537.082754553245,0.0
366300.0,-7.749,3871.428571428572,15283.100560008303,0.0
367200.0,-7.579,3092.1428571428573,18446.35938171918,0.0
368100.0,-7.579,4064.0,10619.013176254017,0.0
369000.0,-7.579,6686.071428571428,14723.962158177723,0.0
369900.0,-7.579,8455.214285714286,22635.59044928588,0.0
370800.0,-7.257,7606.714285714285,58379.1100955349,0.033
371700.0,-7.257,10201.571428571431,110349.06975805217,0.033
372600.0,-7.257,6595.071428571428,75615.80415285692,0.033
373500.0,-7.257,8087.0,52893.38629667661,0.033
374400.0,-5.902,11961.142857142859,41814.21150036059,0.168
375300.0,-5.902,10087.357142857145,62984.59992933507,0.168
376200.0,-5.902,8698.142857142857,18382.01996609592,0.168
377100.0,-5.902,7773.214285714285,18977.934482389475,0.168
378000.0,-4.403,5607.0,45070.041468708565,0.31
378900.0,-4.403,6722.857142857143,49339.63671458776,0.31
379800.0,-4.403,8327.642857142857,33331.73662604878,0.31
380700.0,-4.403,9381.857142857143,49618.85986014519,0.31
381600.0,-3.183,5939.142857142857,17823.956243884106,0.387
382500.0,-3.183,7296.5,12920.149862392069,0.387
383400.0,-3.183,8746.714285714286,20550.88667194952,0.387
384300.0,-3.183,6890.857142857143,27649.519238968885,0.387
385200.0,-2.4249999999999994,5614.928571428572,2113.857137703761,0.44599999999999995
386100.0,-2.4249999999999994,4888.0,39212.14766807242,0.44599999999999995
387000.0,-2.4249999999999994,6125.0,32676.26048339382,0.44599999999999995
387900.0,-2.4249999999999994,10052.857142857145,13833.515109836548,0.44599999999999995
388800.0,-2.0050000000000003,7979.785714285715,15497.097648957937,0.396
389700.0,-2.0050000000000003,10435.071428571431,20452.048130591244,0.396
390600.0,-2.0050000000000003,8915.42857142857,28057.869864980927,0.396
391500.0,-2.0050000000000003,7960.714285714285,32949.33566096532,0.396
392400.0,-1.9449999999999998,10213.428571428572,44036.806915583125,0.268
393300.0,-1.9449999999999998,6926.214285714285,49221.02602836915,0.268
394200.0,-1.9449999999999998,13019.642857142857,62884.60586817156,0.268
395100.0,-1.9449999999999998,8049.5,28226.277780822515,0.268
396000.0,-2.2349999999999994,6688.714285714285,22874.67720851398,0.078
396900.0,-2.2349999999999994,8137.928571428572,20998.6768571109,0.078
397800.0,-2.2349999999999994,6533.928571428572,28732.64567038204,0.078
398700.0,-2.2349999999999994,8158.857142857143,56998.10959361105,0.078
399600.0,-3.0609999999999995,13112.142857142857,37337.74293665667,0.002
400500.0,-3.0609999999999995,11433.642857142857,52211.21364856544,0.002
401400.0,-3.0609999999999995,9089.357142857143,41642.32187891752,0.002
402300.0,-3.0609999999999995,11864.000000000002,41421.99813021864,0.002
403200.0,-3.665,16518.21428571429,33251.112366139576,0.0
404100.0,-3.665,15039.357142857145,49067.45447861052,0.0
405000.0,-3.665,17653.85714285714,33839.53860497625,0.0
405900.0,-3.665,14278.571428571431,42664.93465757423,0.0
406800.0,-3.931,18101.5,54065.9804052413,0.0
407700.0,-3.931,11677.42857142857,55202.38223611201,0.0
408600.0,-3.931,19936.214285714286,52911.22613053496,0.0
409500.0,-3.931,16730.35714285714,52297.46157215941,0.0
410400.0,-4.252,18466.85714285714,33935.71158463748,0.0
411300.0,-4.252,19369.92857142857,56406.99683022405,0.0
412200.0,-4.252,11437.714285714286,62864.223296246855,0.0
413100.0,-4.252,14393.285714285717,37511.43494166272,0.0
414000.0,-4.535,14569.42857142857,23135.22765393913,0.0
414900.0,-4.535,10821.857142857143,20590.33586626549,0.0
415800.0,-4.535,13011.357142857147,46593.01878059169,0.0
416700.0,-4.535,16999.14285714286,20849.155828139472,0.0
417600.0,-4.717,13782.642857142859,46341.18415835195,0.0
418500.0,-4.717,11040.357142857143,38442.28412262233,0.0
419400.0,-4.717,15031.42857142857,20983.164399242884,0.0
420300.0,-4.717,21895.571428571428,50496.94015507824,0.0
421200.0,-4.88,13756.92857142857,28459.526830898376,0.0
422100.0,-4.88,16686.214285714286,31155.73672869845,0.0
423000.0,-4.88,12818.92857142857,31175.59901708111,0.0
423900.0,-4.88,14400.785714285716,14444.231065730162,0.0
424800.0,-4.947,15758.642857142859,25330.00312756678,0.0
425700.0,-4.947,11153.857142857143,12047.898594516564,0.0
426600.0,-4.947,15140.428571428572,8220.853387591895,0.0
427500.0,-4.947,10847.428571428572,6363.677719248085,0.0
428400.0,-4.959,7671.571428571428,7645.081599834498,0.0
429300.0,-4.959,5664.571428571428,8512.160294797113,0.0
430200.0,-4.959,3089.928571428572,9010.96779227084,0.0
431100.0,-4.959,2611.5,22120.53697339499,0.0
432000.0,0.38000000000000017,5900.214285714285,25610.890607132063,0.0
432900.0,0.38000000000000017,2439.785714285714,2130.451794125759,0.0
433800.0,0.38000000000000017,3363.214285714286,792.0684653170109,0.0
434700.0,0.38000000000000017,2299.428571428572,266.26511367732456,0.0
435600.0,0.6359999999999996,2127.285714285714,788.4948700783423,0.0
436500.0,0.6359999999999996,4969.857142857143,6465.269229459103,0.0
437400.0,0.6359999999999996,3572.714285714286,6178.25873726603,0.0
438300.0,0.6359999999999996,3216.0714285714284,3898.6612340846023,0.0
439200.0,0.7860000000000005,2825.714285714286,259.9499477397379,0.0
440100.0,0.7860000000000005,2346.6428571428573,262.9091756696336,0.0
441000.0,0.7860000000000005,2417.1428571428573,266.81763518484706,0.0
441900.0,0.7860000000000005,3345.0714285714284,269.8287181775914,0.0
442800.0,0.9480000000000004,2561.0,272.17020366046506,0.0
443700.0,0.9480000000000004,1610.928571428571,274.44252412740343,0.0
444600.0,0.9480000000000004,1821.2857142857144,6491.044625330479,0.0
445500.0,0.9480000000000004,2870.428571428572,14000.391110833963,0.0
446400.0,0.9959999999999996,2880.8571428571427,6252.75336814701,0.0
447300.0,0.9959999999999996,2545.571428571429,280.9941169665339,0.0
448200.0,0.9959999999999996,2319.0714285714284,1834.8952534621249,0.0
449100.0,0.9959999999999996,2340.071428571428,20382.612621524844,0.0
450000.0,0.8729999999999999,2223.285714285714,8755.422969366933,0.0
450900.0,0.8729999999999999,2797.785714285714,7362.965423267978,0.0
451800.0,0.8729999999999999,2317.8571428571427,31573.604158700582,0.0
452700.0,0.8729999999999999,3268.5,5671.804816969735,0.0
453600.0,0.8229999999999996,2937.785714285714,6190.296895651915,0.0
454500.0,0.8229999999999996,2957.3571428571427,13623.085782763334,0.0
455400.0,0.8229999999999996,3351.714285714286,51306.29404489942,0.0
456300.0,0.8229999999999996,4756.642857142857,45758.40565841736,0.0
457200.0,1.1410000000000005,7438.714285714285,46509.20036313594,0.0
458100.0,1.1410000000000005,4656.357142857143,57931.511499832275,0.0
459000.0,1.1410000000000005,6400.0,71866.15313197457,0.0
459900.0,1.1410000000000005,7920.4285714285725,54846.1618575776,0.0
460800.0,1.62,8428.214285714286,38055.61207727412,0.007
461700.0,1.62,11510.642857142857,58539.27778632488,0.007
462600.0,1.62,13389.214285714286,75422.81555152219,0.007
463500.0,1.62,11398.285714285714,41626.300523310136,0.007
464400.0,2.0870000000000006,11103.357142857147,65850.41712179237,0.017
465300.0,2.0870000000000006,12403.142857142857,47311.553817092274,0.017
466200.0,2.0870000000000006,11717.214285714288,45248.85155000197,0.017
467100.0,2.0870000000000006,16293.642857142859,64822.08446057384,0.017
468000.0,2.4259999999999997,16977.928571428572,61296.18129072723,0.026000000000000002
468900.0,2.4259999999999997,14480.642857142857,52651.63359774422,0.026000000000000002
469800.0,2.4259999999999997,8770.142857142857,78112.3553580397,0.026000000000000002
470700.0,2.4259999999999997,9780.42857142857,55197.14806801447,0.026000000000000002
471600.0,2.6009999999999995,9927.857142857145,52142.9410197762,0.024
472500.0,2.6009999999999995,9341.857142857143,23969.24556400348,0.024
473400.0,2.6009999999999995,11380.0,25754.89689663413,0.024
474300.0,2.6009999999999995,12127.071428571431,42130.41069864864,0.024
475200.0,2.6870000000000003,17744.714285714286,49333.3333520681,0.017
476100.0,2.6870000000000003,10875.357142857145,50544.06625104563,0.017
477000.0,2.6870000000000003,10175.285714285716,57478.87392572755,0.017
477900.0,2.6870000000000003,11857.0,48313.85595644285,0.017
478800.0,2.729999999999999,11403.357142857145,50743.32164803926,0.007
479700.0,2.729999999999999,10923.785714285716,34284.64916311645,0.007
480600.0,2.729999999999999,8903.357142857143,46546.84783207285,0.007
481500.0,2.729999999999999,10389.500000000002,26360.555343400367,0.007
482400.0,2.809000000000001,13609.571428571431,38594.87924017415,0.002
483300.0,2.809000000000001,16688.214285714286,54301.74907788879,0.002
484200.0,2.809000000000001,11154.142857142857,113867.71768290682,0.002
485100.0,2.809000000000001,12795.857142857143,40771.88747201135,0.002
486000.0,2.9269999999999996,13818.142857142859,24775.84324604389,0.0
486900.0,2.9269999999999996,11465.285714285714,32894.608479773095,0.0
487800.0,2.9269999999999996,13514.214285714286,49886.80111548469,0.0
488700.0,2.9269999999999996,15020.071428571431,39788.22300207672,0.0
489600.0,3.033,13472.214285714288,42598.89567375738,0.0
490500.0,3.033,11276.857142857143,56924.69453914217,0.0
491400.0,3.033,15721.500000000002,66648.41853444246,0.0
492300.0,3.033,14439.785714285714,67440.8003085469,0.0
493200.0,2.9200000000000004,11694.000000000002,34970.034659851975,0.0
494100.0,2.9200000000000004,12004.57142857143,27703.28321729321,0.0
495000.0,2.9200000000000004,11334.214285714286,33601.288334217075,0.0
495900.0,2.9200000000000004,14346.357142857143,35117.96768458744,0.0
496800.0,2.5470000000000015,16908.428571428572,50862.62566412373,0.0
497700.0,2.5470000000000015,19033.35714285714,56681.11626644589,0.0
498600.0,2.5470000000000015,22932.28571428572,71552.3370961247,0.0
499500.0,2.5470000000000015,25531.0,50236.22124905699,0.0
500400.0,2.327,19038.0,46636.01323696301,0.0
501300.0,2.327,14594.857142857145,32349.441756117078,0.0
502200.0,2.327,14364.714285714288,54103.197644337415,0.0
503100.0,2.327,16553.857142857145,38489.00602243782,0.0
504000.0,2.262000000000001,19738.571428571428,31114.182500516185,0.0
504900.0,2.262000000000001,18366.42857142857,38914.89590612791,0.0
505800.0,2.262000000000001,16373.714285714286,37091.43113316844,0.0
506700.0,2.262000000000001,19255.42857142857,30807.18272514883,0.0
507600.0,2.4539999999999997,13953.785714285716,31467.493770964702,0.0
508500.0,2.4539999999999997,19056.14285714286,31899.24312505128,0.0
509400.0,2.4539999999999997,18219.78571428572,34654.78631484012,0.0
510300.0,2.4539999999999997,14957.142857142857,25537.39241528348,0.0
511200.0,2.620000000000001,10849.785714285716,11711.927018783035,0.0
512100.0,2.620000000000001,7776.142857142857,5405.34860095464,0.0
513000.0,2.620000000000001,9000.785714285714,10395.526978765543,0.0
513900.0,2.620000000000001,9990.92857142857,14381.512379265416,0.0
514800.0,2.677,7590.642857142857,18494.08565452393,0.0
515700.0,2.677,6182.785714285715,30916.588291383527,0.0
516600.0,2.677,6483.285714285715,21760.088726978145,0.0
517500.0,2.677,6569.5,7998.85377257564,0.0
